timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763947201207,0,GET ID,200,OK,TESTES 1-10,text,true,,530,124,15,15,http://localhost:8085/users/34,0,0,0
1763947201207,1,PUT,200,OK,TESTES 1-10,text,true,,515,336,15,15,http://localhost:8085/users/34,1,0,0
1763947201208,1,GET,200,OK,TESTES 1-10,text,true,,2968,121,15,15,http://localhost:8085/users,1,0,0
1763947201116,94,POST,201,Created,TESTES 1-8,text,true,,380,395,15,15,http://localhost:8085/users,94,0,0
1763947201209,1,DELETE,200,OK,TESTES 1-10,text,true,,277,210,15,15,http://localhost:8085/users/34,1,0,0
1763947201210,0,GET ID,200,OK,TESTES 1-8,text,true,,530,124,15,15,http://localhost:8085/users/35,0,0,0
1763947201210,0,Healthcheck,200,OK,TESTES 1-10,text,true,,290,127,15,15,http://localhost:8085/healthcheck,0,0,0
1763947201210,1,PUT,200,OK,TESTES 1-8,text,true,,515,336,15,15,http://localhost:8085/users/35,1,0,0
1763947201121,91,POST,201,Created,TESTES 1-11,text,true,,380,395,15,15,http://localhost:8085/users,91,0,0
1763947201211,1,GET,200,OK,TESTES 1-8,text,true,,3262,121,15,15,http://localhost:8085/users,1,0,0
1763947201212,0,GET ID,200,OK,TESTES 1-11,text,true,,530,124,15,15,http://localhost:8085/users/36,0,0,0
1763947201212,0,DELETE,200,OK,TESTES 1-8,text,true,,277,210,15,15,http://localhost:8085/users/35,0,0,0
1763947201213,0,Healthcheck,200,OK,TESTES 1-8,text,true,,290,127,15,15,http://localhost:8085/healthcheck,0,0,0
1763947201212,1,PUT,200,OK,TESTES 1-11,text,true,,515,336,15,15,http://localhost:8085/users/36,1,0,0
1763947201213,0,GET,200,OK,TESTES 1-11,text,true,,2968,121,15,15,http://localhost:8085/users,0,0,0
1763947201213,1,DELETE,200,OK,TESTES 1-11,text,true,,277,210,15,15,http://localhost:8085/users/36,1,0,0
1763947201214,0,Healthcheck,200,OK,TESTES 1-11,text,true,,290,127,15,15,http://localhost:8085/healthcheck,0,0,0
1763947201137,84,POST,201,Created,TESTES 1-3,text,true,,380,395,16,16,http://localhost:8085/users,84,0,0
1763947201221,1,Healthcheck,200,OK,TESTES 1-16,text,true,,290,127,16,16,http://localhost:8085/healthcheck,1,0,0
1763947201221,1,GET ID,200,OK,TESTES 1-3,text,true,,530,124,16,16,http://localhost:8085/users/37,1,0,0
