timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763947287656,0,Healthcheck,200,OK,TESTES 1-15,text,true,,290,127,15,15,http://localhost:8085/healthcheck,0,0,0
1763947287590,70,POST,201,Created,TESTES 1-4,text,true,,379,394,15,15,http://localhost:8085/users,70,0,0
1763947287660,0,GET ID,200,OK,TESTES 1-4,text,true,,529,124,15,15,http://localhost:8085/users/22,0,0,0
1763947287660,1,PUT,200,OK,TESTES 1-4,text,true,,513,334,15,15,http://localhost:8085/users/22,1,0,0
1763947287661,0,GET,200,OK,TESTES 1-4,text,true,,2966,121,15,15,http://localhost:8085/users,0,0,0
1763947287661,1,DELETE,200,OK,TESTES 1-4,text,true,,277,210,15,15,http://localhost:8085/users/22,1,0,0
1763947287662,0,Healthcheck,200,OK,TESTES 1-4,text,true,,290,127,15,15,http://localhost:8085/healthcheck,0,0,0
1763947287666,0,Healthcheck,200,OK,TESTES 1-16,text,true,,290,127,16,16,http://localhost:8085/healthcheck,0,0,0
1763947287676,0,Healthcheck,200,OK,TESTES 1-17,text,true,,290,127,17,17,http://localhost:8085/healthcheck,0,0,0
1763947287596,86,POST,201,Created,TESTES 1-9,text,true,,380,395,17,17,http://localhost:8085/users,86,0,0
1763947287613,69,POST,201,Created,TESTES 1-6,text,true,,380,395,17,17,http://localhost:8085/users,69,0,0
1763947287682,0,GET ID,200,OK,TESTES 1-9,text,true,,530,124,17,17,http://localhost:8085/users/23,0,0,0
1763947287682,0,GET ID,200,OK,TESTES 1-6,text,true,,530,124,17,17,http://localhost:8085/users/24,0,0,0
1763947287682,1,PUT,200,OK,TESTES 1-9,text,true,,515,336,17,17,http://localhost:8085/users/23,1,0,0
1763947287683,1,GET,200,OK,TESTES 1-9,text,true,,3247,121,17,17,http://localhost:8085/users,1,0,0
1763947287682,2,PUT,200,OK,TESTES 1-6,text,true,,515,336,17,17,http://localhost:8085/users/24,2,0,0
1763947287684,0,GET,200,OK,TESTES 1-6,text,true,,3247,121,17,17,http://localhost:8085/users,0,0,0
1763947287684,0,DELETE,200,OK,TESTES 1-9,text,true,,277,210,17,17,http://localhost:8085/users/23,0,0,0
1763947287684,1,Healthcheck,200,OK,TESTES 1-9,text,true,,290,127,17,17,http://localhost:8085/healthcheck,1,0,0
1763947287684,1,DELETE,200,OK,TESTES 1-6,text,true,,277,210,17,17,http://localhost:8085/users/24,1,0,0
