timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763946610443,13,PUT,200,OK,TESTES 1-12,text,true,,332,334,14,14,http://localhost:8083/users/40,13,0,0
1763946610449,8,DELETE,200,OK,TESTES 1-10,text,true,,164,210,14,14,http://localhost:8083/users/36,8,0,0
1763946610451,6,GET,200,OK,TESTES 1-9,text,true,,4217,121,15,15,http://localhost:8083/users,6,0,0
1763946610457,1,Healthcheck,200,OK,TESTES 1-10,text,true,,182,127,15,15,http://localhost:8083/healthcheck,1,0,0
1763946610447,11,PUT,200,OK,TESTES 1-4,text,true,,334,336,15,15,http://localhost:8083/users/42,11,0,0
1763946610440,19,GET,200,OK,TESTES 1-8,text,true,,4426,121,15,15,http://localhost:8083/users,19,0,0
1763946610452,7,DELETE,200,OK,TESTES 1-3,text,true,,164,210,15,15,http://localhost:8083/users/37,7,0,0
1763946610457,3,Healthcheck,200,OK,TESTES 1-15,text,true,,182,127,15,15,http://localhost:8083/healthcheck,3,0,0
1763946610449,10,POST,201,Created,TESTES 1-14,text,true,,354,395,15,15,http://localhost:8083/users,10,0,0
1763946610447,13,PUT,200,OK,TESTES 1-7,text,true,,334,336,15,15,http://localhost:8083/users/43,13,0,0
1763946610460,1,Healthcheck,200,OK,TESTES 1-3,text,true,,182,127,15,15,http://localhost:8083/healthcheck,1,0,0
1763946610456,6,GET,200,OK,TESTES 1-12,text,true,,4441,121,15,15,http://localhost:8083/users,6,0,0
1763946610454,8,DELETE,200,OK,TESTES 1-1,text,true,,164,210,15,15,http://localhost:8083/users/38,8,0,0
1763946610439,23,POST,201,Created,TESTES 1-2,text,true,,354,395,15,15,http://localhost:8083/users,23,0,0
1763946610450,13,PUT,200,OK,TESTES 1-11,text,true,,334,336,15,15,http://localhost:8083/users/35,13,0,0
1763946610455,8,GET,200,OK,TESTES 1-6,text,true,,4233,121,15,15,http://localhost:8083/users,8,0,0
1763946610462,2,Healthcheck,200,OK,TESTES 1-1,text,true,,182,127,15,15,http://localhost:8083/healthcheck,2,0,0
1763946610460,6,GET ID,200,OK,TESTES 1-14,text,true,,349,124,15,15,http://localhost:8083/users/45,6,0,0
1763946610458,8,GET,200,OK,TESTES 1-4,text,true,,4218,121,15,15,http://localhost:8083/users,8,0,0
